date,lat,lon,sst
01/12/2007,6.666666667,144.4444444,26.12
02/12/2007,-2.222222222,150,25.89
03/12/2007,15.55555556,111.1111111,25.82
04/12/2007,20,111.1111111,26.06
05/12/2007,20,105.5555556,26.15
06/12/2007,11.11111111,144.4444444,26.26
07/12/2007,-11.11111111,100,26.81
08/12/2007,15.55555556,150,25.97
09/12/2007,-20,144.4444444,26.28
10/12/2007,6.666666667,100,26.55
11/12/2007,-15.55555556,138.8888889,26.44
12/12/2007,-2.222222222,116.6666667,26.03
13/12/2007,-20,144.4444444,26.88
14/12/2007,-6.666666667,138.8888889,26.48
15/12/2007,11.11111111,116.6666667,25.82
16/12/2007,-15.55555556,144.4444444,26.73
17/12/2007,-20,100,27.19
18/12/2007,-6.666666667,150,26.7
19/12/2007,11.11111111,111.1111111,26.16
20/12/2007,11.11111111,100,26.95
21/12/2007,-6.666666667,133.3333333,26.98
22/12/2007,2.222222222,122.2222222,26.64
23/12/2007,6.666666667,105.5555556,27.04
24/12/2007,2.222222222,127.7777778,26.86
25/12/2007,2.222222222,105.5555556,27.16
26/12/2007,15.55555556,138.8888889,26.72
27/12/2007,6.666666667,150,27
28/12/2007,11.11111111,133.3333333,26.81
29/12/2007,-20,150,27.12
30/12/2007,-6.666666667,116.6666667,26.91
31/12/2007,-15.55555556,111.1111111,27.63
01/01/2008,15.55555556,144.4444444,27.21
02/01/2008,2.222222222,111.1111111,26.6
03/01/2008,-6.666666667,144.4444444,27.32
04/01/2008,6.666666667,100,27.05
05/01/2008,11.11111111,105.5555556,26.92
06/01/2008,15.55555556,144.4444444,27.1
07/01/2008,-11.11111111,138.8888889,27.59
08/01/2008,-15.55555556,100,27.21
09/01/2008,2.222222222,100,27.09
10/01/2008,15.55555556,111.1111111,27.42
11/01/2008,-20,122.2222222,27.06
12/01/2008,-11.11111111,122.2222222,27.44
13/01/2008,-11.11111111,150,27.78
14/01/2008,-11.11111111,144.4444444,27.96
15/01/2008,-6.666666667,144.4444444,27.85
16/01/2008,20,127.7777778,27.81
17/01/2008,6.666666667,100,27.91
18/01/2008,-20,138.8888889,27.7
19/01/2008,-11.11111111,127.7777778,27.28
20/01/2008,-6.666666667,144.4444444,27.69
21/01/2008,-15.55555556,138.8888889,27.47
22/01/2008,20,133.3333333,27.91
23/01/2008,-11.11111111,116.6666667,27.95
24/01/2008,20,105.5555556,27.42
25/01/2008,20,133.3333333,28.32
26/01/2008,-11.11111111,105.5555556,27.91
27/01/2008,2.222222222,105.5555556,28.34
28/01/2008,-15.55555556,133.3333333,27.53
29/01/2008,15.55555556,100,27.68
30/01/2008,2.222222222,100,27.7
31/01/2008,6.666666667,100,28.14
01/02/2008,11.11111111,122.2222222,28.12
02/02/2008,15.55555556,100,28.1
03/02/2008,-15.55555556,133.3333333,28.38
04/02/2008,-6.666666667,100,28.26
05/02/2008,-6.666666667,138.8888889,27.88
06/02/2008,6.666666667,122.2222222,27.77
07/02/2008,20,100,28.43
08/02/2008,-2.222222222,116.6666667,27.92
09/02/2008,20,105.5555556,28.62
10/02/2008,11.11111111,138.8888889,28.8
11/02/2008,-11.11111111,100,28.27
12/02/2008,6.666666667,150,28.01
13/02/2008,11.11111111,127.7777778,28.11
14/02/2008,6.666666667,111.1111111,28.94
15/02/2008,-2.222222222,144.4444444,28.34
16/02/2008,-6.666666667,111.1111111,28.09
17/02/2008,-2.222222222,150,29.24
18/02/2008,-20,144.4444444,28.14
19/02/2008,-11.11111111,127.7777778,28.25
20/02/2008,6.666666667,122.2222222,28.7
21/02/2008,-6.666666667,100,28.41
22/02/2008,-20,122.2222222,28.99
23/02/2008,2.222222222,138.8888889,28.02
24/02/2008,-15.55555556,111.1111111,28.67
25/02/2008,20,144.4444444,28.08
26/02/2008,-15.55555556,100,28.44
27/02/2008,6.666666667,105.5555556,28.61
28/02/2008,6.666666667,127.7777778,28.98
29/02/2008,20,105.5555556,28.6
01/03/2008,-2.222222222,122.2222222,28.31
02/03/2008,-15.55555556,138.8888889,28.8
03/03/2008,-6.666666667,116.6666667,28.74
04/03/2008,11.11111111,127.7777778,29.06
05/03/2008,-15.55555556,105.5555556,28.67
06/03/2008,2.222222222,116.6666667,28.73
07/03/2008,2.222222222,150,28.52
08/03/2008,6.666666667,100,28.88
09/03/2008,15.55555556,127.7777778,28.73
10/03/2008,-20,105.5555556,28.71
11/03/2008,6.666666667,144.4444444,28.61
12/03/2008,6.666666667,100,28.77
13/03/2008,20,138.8888889,28.86
14/03/2008,15.55555556,111.1111111,28.91
15/03/2008,2.222222222,100,28.93
16/03/2008,11.11111111,100,29.15
17/03/2008,-11.11111111,144.4444444,28.62
18/03/2008,20,150,28.72
19/03/2008,-20,111.1111111,29.19
20/03/2008,-2.222222222,150,29.16
21/03/2008,20,133.3333333,29.13
22/03/2008,20,116.6666667,28.83
23/03/2008,-11.11111111,138.8888889,28.81
24/03/2008,-11.11111111,127.7777778,29.08
25/03/2008,-2.222222222,133.3333333,29.1
26/03/2008,-20,100,29.25
27/03/2008,-20,105.5555556,28.71
28/03/2008,20,111.1111111,28.67
29/03/2008,11.11111111,144.4444444,28.98
30/03/2008,20,144.4444444,29.07
31/03/2008,20,144.4444444,28.61
01/04/2008,-6.666666667,133.3333333,28.78
02/04/2008,15.55555556,144.4444444,28.87
03/04/2008,-2.222222222,144.4444444,28.87
04/04/2008,-6.666666667,105.5555556,28.55
05/04/2008,2.222222222,150,28.94
06/04/2008,-2.222222222,100,28.31
07/04/2008,11.11111111,138.8888889,28.83
08/04/2008,6.666666667,133.3333333,29.22
09/04/2008,11.11111111,138.8888889,28.82
10/04/2008,-15.55555556,144.4444444,29.13
11/04/2008,11.11111111,144.4444444,29.07
12/04/2008,-2.222222222,116.6666667,28.43
13/04/2008,20,144.4444444,28.79
14/04/2008,-11.11111111,116.6666667,28.46
15/04/2008,-11.11111111,150,29
16/04/2008,-11.11111111,100,28.43
17/04/2008,-6.666666667,122.2222222,28.72
18/04/2008,11.11111111,144.4444444,29.01
19/04/2008,-20,144.4444444,29.13
20/04/2008,-20,105.5555556,28.68
21/04/2008,-11.11111111,144.4444444,28.99
22/04/2008,11.11111111,122.2222222,28.17
23/04/2008,15.55555556,105.5555556,28.71
24/04/2008,-20,138.8888889,28.59
25/04/2008,-11.11111111,150,28.74
26/04/2008,20,122.2222222,28.99
27/04/2008,15.55555556,127.7777778,29.46
28/04/2008,15.55555556,127.7777778,28.85
29/04/2008,-20,111.1111111,28.52
30/04/2008,-2.222222222,144.4444444,28.74
01/05/2008,-15.55555556,116.6666667,28.39
02/05/2008,-11.11111111,105.5555556,28.92
03/05/2008,-11.11111111,138.8888889,29.01
04/05/2008,15.55555556,116.6666667,28.55
05/05/2008,20,111.1111111,28.84
06/05/2008,6.666666667,105.5555556,28.4
07/05/2008,-15.55555556,144.4444444,28.82
08/05/2008,6.666666667,144.4444444,28.67
09/05/2008,11.11111111,111.1111111,28.64
10/05/2008,6.666666667,133.3333333,28.69
11/05/2008,-11.11111111,144.4444444,28.69
12/05/2008,11.11111111,133.3333333,28.73
13/05/2008,-11.11111111,150,28.73
14/05/2008,11.11111111,116.6666667,28.7
15/05/2008,-11.11111111,144.4444444,27.84
16/05/2008,20,133.3333333,28.63
17/05/2008,15.55555556,122.2222222,28.73
18/05/2008,-6.666666667,100,28.4
19/05/2008,2.222222222,150,27.81
20/05/2008,6.666666667,144.4444444,28.57
21/05/2008,6.666666667,111.1111111,28.66
22/05/2008,-2.222222222,122.2222222,28.1
23/05/2008,6.666666667,105.5555556,28.09
24/05/2008,-2.222222222,127.7777778,28.28
25/05/2008,15.55555556,127.7777778,27.88
26/05/2008,-15.55555556,150,27.65
27/05/2008,-6.666666667,105.5555556,28.58
28/05/2008,-6.666666667,133.3333333,27.84
29/05/2008,-2.222222222,133.3333333,27.64
30/05/2008,6.666666667,116.6666667,28.01
31/05/2008,11.11111111,127.7777778,27.83
01/06/2008,-20,144.4444444,28.32
02/06/2008,20,150,28.05
03/06/2008,11.11111111,116.6666667,27.61
04/06/2008,20,105.5555556,27.92
05/06/2008,-11.11111111,138.8888889,27.87
06/06/2008,-2.222222222,138.8888889,27.91
07/06/2008,-2.222222222,144.4444444,27.31
08/06/2008,-15.55555556,150,27.21
09/06/2008,-2.222222222,138.8888889,27.67
10/06/2008,-6.666666667,138.8888889,27.87
11/06/2008,20,111.1111111,27.84
12/06/2008,2.222222222,111.1111111,27.79
13/06/2008,20,100,27.63
14/06/2008,15.55555556,116.6666667,27.4
15/06/2008,-15.55555556,150,27.2
16/06/2008,15.55555556,116.6666667,27.54
17/06/2008,2.222222222,138.8888889,27.37
18/06/2008,2.222222222,150,27.21
19/06/2008,-11.11111111,105.5555556,27.28
20/06/2008,-20,127.7777778,27.34
21/06/2008,6.666666667,122.2222222,27.34
22/06/2008,11.11111111,122.2222222,27.47
23/06/2008,-15.55555556,116.6666667,27
24/06/2008,11.11111111,138.8888889,26.84
25/06/2008,15.55555556,105.5555556,26.88
26/06/2008,-6.666666667,100,27.23
27/06/2008,15.55555556,100,27.23
28/06/2008,20,100,27.03
29/06/2008,6.666666667,100,26.87
30/06/2008,15.55555556,105.5555556,26.73
01/07/2008,-11.11111111,150,27.38
02/07/2008,20,100,26.8
03/07/2008,-6.666666667,127.7777778,26.83
04/07/2008,6.666666667,138.8888889,26.85
05/07/2008,-15.55555556,138.8888889,26.95
06/07/2008,15.55555556,144.4444444,26.03
07/07/2008,11.11111111,122.2222222,26.67
08/07/2008,6.666666667,144.4444444,27.16
09/07/2008,20,150,26.26
10/07/2008,15.55555556,100,26.02
11/07/2008,11.11111111,127.7777778,26.23
12/07/2008,-11.11111111,133.3333333,27.09
13/07/2008,6.666666667,105.5555556,27.15
14/07/2008,-20,122.2222222,26.6
15/07/2008,20,127.7777778,26.49
16/07/2008,-20,144.4444444,26.7
17/07/2008,-6.666666667,105.5555556,25.91
18/07/2008,2.222222222,105.5555556,26.24
19/07/2008,-2.222222222,150,26.49
20/07/2008,-2.222222222,127.7777778,26.63
21/07/2008,2.222222222,133.3333333,25.94
22/07/2008,-2.222222222,133.3333333,25.92
23/07/2008,11.11111111,100,25.64
24/07/2008,2.222222222,150,26.03
25/07/2008,-15.55555556,116.6666667,26.06
26/07/2008,2.222222222,105.5555556,26.44
27/07/2008,15.55555556,127.7777778,25.72
28/07/2008,-6.666666667,105.5555556,26.04
29/07/2008,-11.11111111,144.4444444,25.94
30/07/2008,2.222222222,122.2222222,26.17
31/07/2008,-6.666666667,144.4444444,26.1
01/08/2008,-6.666666667,127.7777778,26.88
02/08/2008,-6.666666667,127.7777778,25.66
03/08/2008,-6.666666667,150,25.92
04/08/2008,20,111.1111111,25.33
05/08/2008,6.666666667,150,25.58
06/08/2008,6.666666667,133.3333333,25.8
07/08/2008,15.55555556,127.7777778,26.09
08/08/2008,15.55555556,150,25.42
09/08/2008,11.11111111,144.4444444,25.33
10/08/2008,-11.11111111,100,25.5
11/08/2008,6.666666667,122.2222222,25.88
12/08/2008,-20,116.6666667,25.21
13/08/2008,-15.55555556,150,25.56
14/08/2008,11.11111111,138.8888889,25.42
15/08/2008,11.11111111,133.3333333,25.72
16/08/2008,20,138.8888889,25.58
17/08/2008,-6.666666667,116.6666667,25.84
18/08/2008,-2.222222222,116.6666667,25.12
19/08/2008,-6.666666667,100,25.53
20/08/2008,-2.222222222,105.5555556,25.76
21/08/2008,15.55555556,127.7777778,25.58
22/08/2008,-15.55555556,100,25.39
23/08/2008,-20,122.2222222,25.16
24/08/2008,-15.55555556,122.2222222,25.31
25/08/2008,15.55555556,116.6666667,25.24
26/08/2008,-20,150,25.2
27/08/2008,-11.11111111,150,25.91
28/08/2008,15.55555556,116.6666667,25.28
29/08/2008,-2.222222222,105.5555556,25.6
30/08/2008,6.666666667,100,25.09
31/08/2008,-20,144.4444444,25.6
01/09/2008,15.55555556,133.3333333,25.54
02/09/2008,15.55555556,144.4444444,25.46
03/09/2008,6.666666667,100,25.28
04/09/2008,15.55555556,150,25.2
05/09/2008,11.11111111,111.1111111,25.16
06/09/2008,11.11111111,133.3333333,24.88
07/09/2008,-6.666666667,138.8888889,25.08
08/09/2008,-2.222222222,127.7777778,24.72
09/09/2008,-20,100,25.46
10/09/2008,2.222222222,116.6666667,25.12
11/09/2008,20,116.6666667,24.97
12/09/2008,15.55555556,138.8888889,24.8
13/09/2008,6.666666667,138.8888889,25.12
14/09/2008,2.222222222,138.8888889,25.08
15/09/2008,2.222222222,127.7777778,24.73
16/09/2008,11.11111111,100,24.54
17/09/2008,11.11111111,100,24.79
18/09/2008,-20,111.1111111,25.39
19/09/2008,6.666666667,127.7777778,25.15
20/09/2008,2.222222222,144.4444444,24.51
21/09/2008,-15.55555556,122.2222222,25.24
22/09/2008,11.11111111,144.4444444,25.11
23/09/2008,11.11111111,111.1111111,24.73
24/09/2008,11.11111111,111.1111111,25.69
25/09/2008,-2.222222222,122.2222222,25.65
26/09/2008,11.11111111,144.4444444,25.54
27/09/2008,15.55555556,105.5555556,24.9
28/09/2008,-20,133.3333333,24.97
29/09/2008,6.666666667,150,24.58
30/09/2008,-2.222222222,100,25.14
01/10/2008,20,116.6666667,24.98
02/10/2008,-20,138.8888889,25.31
03/10/2008,2.222222222,127.7777778,24.88
04/10/2008,20,111.1111111,25.38
05/10/2008,11.11111111,111.1111111,24.9
06/10/2008,2.222222222,105.5555556,24.97
07/10/2008,-20,133.3333333,25.33
08/10/2008,-2.222222222,111.1111111,25.15
09/10/2008,20,122.2222222,24.74
10/10/2008,-20,100,24.6
11/10/2008,-11.11111111,105.5555556,25.01
12/10/2008,-15.55555556,111.1111111,24.66
13/10/2008,-15.55555556,105.5555556,24.74
14/10/2008,-20,144.4444444,25.69
15/10/2008,-11.11111111,100,25.33
16/10/2008,20,100,25.64
17/10/2008,15.55555556,116.6666667,25
18/10/2008,2.222222222,111.1111111,25.01
19/10/2008,15.55555556,105.5555556,24.83
20/10/2008,-6.666666667,122.2222222,25.05
21/10/2008,-20,116.6666667,25.08
22/10/2008,-2.222222222,122.2222222,25.15
23/10/2008,20,138.8888889,25.25
24/10/2008,-11.11111111,127.7777778,25.28
25/10/2008,-11.11111111,122.2222222,24.93
26/10/2008,6.666666667,105.5555556,25.14
27/10/2008,-20,144.4444444,25.37
28/10/2008,-2.222222222,105.5555556,25.41
29/10/2008,-2.222222222,138.8888889,25.44
30/10/2008,20,122.2222222,25.37
31/10/2008,-20,127.7777778,25
01/11/2008,6.666666667,105.5555556,25.6
02/11/2008,6.666666667,144.4444444,25.02
03/11/2008,15.55555556,122.2222222,25.69
04/11/2008,20,111.1111111,25.39
05/11/2008,11.11111111,133.3333333,24.95
06/11/2008,-2.222222222,116.6666667,25.68
07/11/2008,-15.55555556,133.3333333,25.62
08/11/2008,-15.55555556,116.6666667,25.27
09/11/2008,-11.11111111,105.5555556,25.75
10/11/2008,2.222222222,122.2222222,24.97
11/11/2008,11.11111111,122.2222222,25.47
12/11/2008,-6.666666667,144.4444444,25.69
13/11/2008,15.55555556,133.3333333,25.47
14/11/2008,2.222222222,127.7777778,25.39
15/11/2008,-20,100,25.86
16/11/2008,11.11111111,116.6666667,25.41
17/11/2008,-2.222222222,150,26.04
18/11/2008,-2.222222222,127.7777778,25.67
19/11/2008,-20,100,25.79
20/11/2008,2.222222222,116.6666667,25.38
21/11/2008,-11.11111111,122.2222222,25.74
22/11/2008,-2.222222222,127.7777778,25.86
23/11/2008,-20,138.8888889,25.59
24/11/2008,-20,127.7777778,25.98
25/11/2008,2.222222222,100,25.92
26/11/2008,15.55555556,127.7777778,26.16
27/11/2008,2.222222222,116.6666667,26.13
28/11/2008,11.11111111,150,25.71
29/11/2008,15.55555556,144.4444444,26.15
30/11/2008,-2.222222222,127.7777778,25.63
01/12/2008,11.11111111,105.5555556,25.85
02/12/2008,-2.222222222,116.6666667,25.78
03/12/2008,-6.666666667,105.5555556,26.17
04/12/2008,11.11111111,105.5555556,25.79
05/12/2008,11.11111111,144.4444444,26.27
06/12/2008,2.222222222,150,26.34
07/12/2008,2.222222222,144.4444444,25.72
08/12/2008,6.666666667,105.5555556,26.62
09/12/2008,15.55555556,138.8888889,26.57
10/12/2008,-20,150,27.08
11/12/2008,15.55555556,100,26.62
12/12/2008,20,111.1111111,26.34
13/12/2008,-15.55555556,144.4444444,26.82
14/12/2008,20,144.4444444,25.93
15/12/2008,15.55555556,100,26.39
16/12/2008,-15.55555556,138.8888889,26.51
17/12/2008,-11.11111111,111.1111111,26.41
18/12/2008,-6.666666667,138.8888889,26.7
19/12/2008,-15.55555556,127.7777778,26.81
20/12/2008,-15.55555556,111.1111111,26.62
21/12/2008,-20,150,26.98
22/12/2008,20,150,26.37
23/12/2008,-11.11111111,105.5555556,26.67
24/12/2008,11.11111111,150,27.1
25/12/2008,6.666666667,122.2222222,26.29
26/12/2008,-6.666666667,122.2222222,26.62
27/12/2008,-11.11111111,122.2222222,27.37
28/12/2008,-15.55555556,111.1111111,27.15
29/12/2008,-11.11111111,150,26.64
30/12/2008,15.55555556,122.2222222,26.29
31/12/2008,-20,100,27.09
01/01/2009,11.11111111,105.5555556,26.96
02/01/2009,-2.222222222,111.1111111,26.9
03/01/2009,-20,105.5555556,27.48
04/01/2009,-6.666666667,144.4444444,27.17
05/01/2009,15.55555556,105.5555556,27.13
06/01/2009,-11.11111111,150,26.95
07/01/2009,6.666666667,144.4444444,27.36
08/01/2009,-11.11111111,150,27.63
09/01/2009,15.55555556,144.4444444,27.5
10/01/2009,-11.11111111,138.8888889,27.46
11/01/2009,-2.222222222,133.3333333,27.45
12/01/2009,20,144.4444444,27.24
13/01/2009,6.666666667,122.2222222,27.72
14/01/2009,2.222222222,133.3333333,27.07
15/01/2009,-6.666666667,133.3333333,27.65
16/01/2009,-20,122.2222222,26.94
17/01/2009,-2.222222222,111.1111111,27.46
18/01/2009,6.666666667,122.2222222,26.95
19/01/2009,15.55555556,138.8888889,27.77
20/01/2009,-2.222222222,105.5555556,27.79
21/01/2009,20,127.7777778,27.57
22/01/2009,15.55555556,122.2222222,27.84
23/01/2009,6.666666667,116.6666667,27.92
24/01/2009,-15.55555556,144.4444444,27.77
25/01/2009,15.55555556,100,27.62
26/01/2009,-15.55555556,138.8888889,27.98
27/01/2009,-2.222222222,116.6666667,27.51
28/01/2009,6.666666667,105.5555556,28.22
29/01/2009,-20,111.1111111,27.88
30/01/2009,-15.55555556,122.2222222,27.7
31/01/2009,2.222222222,100,27.73
01/02/2009,-11.11111111,122.2222222,28.09
02/02/2009,-2.222222222,127.7777778,28.34
03/02/2009,2.222222222,127.7777778,28.01
04/02/2009,2.222222222,133.3333333,27.44
05/02/2009,-20,116.6666667,27.96
06/02/2009,-20,150,28.22
07/02/2009,-20,116.6666667,28.34
08/02/2009,20,105.5555556,28.34
09/02/2009,15.55555556,144.4444444,27.87
10/02/2009,11.11111111,144.4444444,28.61
11/02/2009,6.666666667,116.6666667,28.05
12/02/2009,-15.55555556,105.5555556,28.22
13/02/2009,6.666666667,150,28.17
14/02/2009,-20,116.6666667,28.55
15/02/2009,20,111.1111111,28.48
16/02/2009,-20,116.6666667,28.06
17/02/2009,-2.222222222,138.8888889,28.2
18/02/2009,11.11111111,105.5555556,28.26
19/02/2009,6.666666667,116.6666667,28.38
20/02/2009,-20,116.6666667,28.53
21/02/2009,-15.55555556,105.5555556,28.35
22/02/2009,20,150,29.09
23/02/2009,-20,122.2222222,28.14
24/02/2009,-2.222222222,127.7777778,28.51
25/02/2009,-20,127.7777778,28.59
26/02/2009,-15.55555556,111.1111111,28.33
27/02/2009,-11.11111111,150,28.8
28/02/2009,-2.222222222,133.3333333,29.15
01/03/2009,-2.222222222,150,27.86
02/03/2009,20,111.1111111,28.57
03/03/2009,2.222222222,105.5555556,28.54
04/03/2009,-11.11111111,100,29.19
05/03/2009,-20,138.8888889,29.3
06/03/2009,11.11111111,105.5555556,29.02
07/03/2009,-20,100,28.93
08/03/2009,-20,150,29.56
09/03/2009,-6.666666667,150,28.85
10/03/2009,15.55555556,144.4444444,28.53
11/03/2009,6.666666667,150,28.73
12/03/2009,20,100,29.32
13/03/2009,-20,116.6666667,28.59
14/03/2009,2.222222222,133.3333333,28.81
15/03/2009,15.55555556,133.3333333,29.02
16/03/2009,20,138.8888889,28.66
17/03/2009,-2.222222222,116.6666667,28.72
18/03/2009,2.222222222,144.4444444,29.18
19/03/2009,-6.666666667,105.5555556,28.81
20/03/2009,11.11111111,116.6666667,28.92
21/03/2009,20,105.5555556,28.73
22/03/2009,-6.666666667,133.3333333,28.78
23/03/2009,2.222222222,100,29
24/03/2009,-6.666666667,122.2222222,29.34
25/03/2009,-20,133.3333333,29.83
26/03/2009,-20,100,29.05
27/03/2009,-11.11111111,133.3333333,29.02
28/03/2009,11.11111111,138.8888889,28.54
29/03/2009,11.11111111,116.6666667,29.32
30/03/2009,11.11111111,100,29.24
31/03/2009,-20,105.5555556,28.87
01/04/2009,-20,122.2222222,28.86
02/04/2009,-20,127.7777778,29.12
03/04/2009,6.666666667,105.5555556,29.04
04/04/2009,11.11111111,105.5555556,28.58
05/04/2009,-15.55555556,133.3333333,29.3
06/04/2009,-15.55555556,122.2222222,28.86
07/04/2009,-11.11111111,144.4444444,28.94
08/04/2009,-15.55555556,133.3333333,28.95
09/04/2009,-20,100,29.23
10/04/2009,-20,133.3333333,28.9
11/04/2009,-11.11111111,100,28.95
12/04/2009,2.222222222,111.1111111,28.74
13/04/2009,20,100,28.79
14/04/2009,20,105.5555556,28.8
15/04/2009,11.11111111,111.1111111,29.47
16/04/2009,-15.55555556,127.7777778,29.49
17/04/2009,-6.666666667,105.5555556,28.71
18/04/2009,-2.222222222,122.2222222,28.68
19/04/2009,20,144.4444444,28.79
20/04/2009,15.55555556,127.7777778,29.1
21/04/2009,-11.11111111,138.8888889,28.42
22/04/2009,-2.222222222,144.4444444,28.71
23/04/2009,-11.11111111,122.2222222,28.97
24/04/2009,2.222222222,111.1111111,28.53
25/04/2009,6.666666667,105.5555556,28.52
26/04/2009,20,100,28.79
27/04/2009,20,133.3333333,28.61
28/04/2009,-11.11111111,116.6666667,29.09
29/04/2009,-15.55555556,144.4444444,28.44
30/04/2009,-11.11111111,127.7777778,28.27
01/05/2009,20,105.5555556,29.15
02/05/2009,11.11111111,100,28.72
03/05/2009,-2.222222222,127.7777778,28.87
04/05/2009,-6.666666667,122.2222222,28.95
05/05/2009,11.11111111,150,28.85
06/05/2009,2.222222222,127.7777778,28.6
07/05/2009,6.666666667,144.4444444,28.65
08/05/2009,2.222222222,105.5555556,29.02
09/05/2009,11.11111111,127.7777778,28.1
10/05/2009,11.11111111,111.1111111,28.93
11/05/2009,20,150,28.94
12/05/2009,-11.11111111,127.7777778,28.55
13/05/2009,-11.11111111,100,28.33
14/05/2009,6.666666667,116.6666667,28.44
15/05/2009,-2.222222222,100,28.33
16/05/2009,20,150,28.31
17/05/2009,15.55555556,116.6666667,28.88
18/05/2009,-6.666666667,122.2222222,28.38
19/05/2009,2.222222222,122.2222222,28.43
20/05/2009,20,150,28.2
21/05/2009,2.222222222,111.1111111,28.45
22/05/2009,-11.11111111,150,28.48
23/05/2009,15.55555556,100,28.32
24/05/2009,-11.11111111,111.1111111,28.27
25/05/2009,6.666666667,127.7777778,28.26
26/05/2009,-6.666666667,138.8888889,27.97
27/05/2009,20,105.5555556,27.92
28/05/2009,-2.222222222,116.6666667,27.78
29/05/2009,6.666666667,150,27.69
30/05/2009,-20,133.3333333,28.15
31/05/2009,6.666666667,127.7777778,27.63
01/06/2009,2.222222222,150,28.14
02/06/2009,6.666666667,144.4444444,27.65
03/06/2009,-2.222222222,122.2222222,27.61
04/06/2009,-20,105.5555556,27.99
05/06/2009,-2.222222222,122.2222222,27.76
06/06/2009,6.666666667,144.4444444,27.36
07/06/2009,20,127.7777778,27.65
08/06/2009,-20,111.1111111,28.14
09/06/2009,-2.222222222,111.1111111,27.77
10/06/2009,6.666666667,133.3333333,27.69
11/06/2009,-20,144.4444444,27.28
12/06/2009,-6.666666667,111.1111111,27.68
13/06/2009,-6.666666667,127.7777778,27.76
14/06/2009,11.11111111,116.6666667,27.15
15/06/2009,-15.55555556,105.5555556,27.37
16/06/2009,-20,144.4444444,27.58
17/06/2009,15.55555556,138.8888889,27.49
18/06/2009,2.222222222,150,27.27
19/06/2009,-2.222222222,133.3333333,27.52
20/06/2009,2.222222222,116.6666667,27.35
21/06/2009,-20,138.8888889,27.83
22/06/2009,-2.222222222,150,27.4
23/06/2009,-15.55555556,127.7777778,27.45
24/06/2009,11.11111111,150,27.09
25/06/2009,15.55555556,100,27.39
26/06/2009,20,127.7777778,27.25
27/06/2009,-11.11111111,133.3333333,27.23
28/06/2009,-20,105.5555556,27.12
29/06/2009,-6.666666667,133.3333333,27.45
30/06/2009,-11.11111111,150,26.53
01/07/2009,2.222222222,111.1111111,27.34
02/07/2009,15.55555556,127.7777778,27.67
03/07/2009,20,144.4444444,26.93
04/07/2009,-20,127.7777778,27.01
05/07/2009,-11.11111111,111.1111111,26.95
06/07/2009,-15.55555556,150,26.68
07/07/2009,6.666666667,133.3333333,26.79
08/07/2009,2.222222222,150,26.58
09/07/2009,-11.11111111,122.2222222,26.52
10/07/2009,15.55555556,144.4444444,26.47
11/07/2009,20,127.7777778,26.68
12/07/2009,-15.55555556,144.4444444,26.92
13/07/2009,11.11111111,122.2222222,26.93
14/07/2009,-11.11111111,150,26.75
15/07/2009,2.222222222,122.2222222,26.61
16/07/2009,-11.11111111,127.7777778,26.73
17/07/2009,15.55555556,133.3333333,26.97
18/07/2009,20,105.5555556,26.75
19/07/2009,6.666666667,122.2222222,26.32
20/07/2009,6.666666667,105.5555556,26.13
21/07/2009,-2.222222222,150,26.92
22/07/2009,2.222222222,122.2222222,26.64
23/07/2009,6.666666667,122.2222222,26.33
24/07/2009,15.55555556,116.6666667,26.23
25/07/2009,-6.666666667,122.2222222,26.1
26/07/2009,-6.666666667,111.1111111,26.38
27/07/2009,-20,100,25.68
28/07/2009,-11.11111111,138.8888889,26.34
29/07/2009,20,122.2222222,26.3
30/07/2009,15.55555556,150,26.3
31/07/2009,-2.222222222,111.1111111,26.31
01/08/2009,20,150,26.4
02/08/2009,-6.666666667,133.3333333,25.6
03/08/2009,6.666666667,111.1111111,25.75
04/08/2009,-20,133.3333333,26.13
05/08/2009,-6.666666667,138.8888889,25.9
06/08/2009,15.55555556,133.3333333,26.22
07/08/2009,-6.666666667,144.4444444,25.85
08/08/2009,20,111.1111111,26.03
09/08/2009,6.666666667,105.5555556,25.59
10/08/2009,11.11111111,150,26.14
11/08/2009,-11.11111111,138.8888889,25.36
12/08/2009,-6.666666667,111.1111111,26.12
13/08/2009,-6.666666667,105.5555556,26.21
14/08/2009,-11.11111111,111.1111111,25.71
15/08/2009,6.666666667,150,24.72
16/08/2009,2.222222222,122.2222222,25.33
17/08/2009,2.222222222,133.3333333,25.28
18/08/2009,-2.222222222,116.6666667,24.96
19/08/2009,-20,100,24.95
20/08/2009,6.666666667,122.2222222,25.24
21/08/2009,-20,150,25.56
22/08/2009,-15.55555556,144.4444444,25.39
23/08/2009,2.222222222,111.1111111,25.24
24/08/2009,11.11111111,116.6666667,25.26
25/08/2009,20,100,25.4
26/08/2009,15.55555556,116.6666667,25.73
27/08/2009,-2.222222222,116.6666667,24.75
28/08/2009,15.55555556,127.7777778,25.41
29/08/2009,-15.55555556,150,25.55
30/08/2009,-2.222222222,127.7777778,25.37
31/08/2009,20,144.4444444,25.84
01/09/2009,11.11111111,105.5555556,25.29
02/09/2009,-2.222222222,133.3333333,25.13
03/09/2009,-2.222222222,150,25.46
04/09/2009,-2.222222222,133.3333333,25.36
05/09/2009,-20,133.3333333,25.01
